,title_name,content,review
493,의사 선생님 MRI 한번만 봐주세요~디스크,"오늘 촬영한 MRI사진인데요
평상시에 허리쪽 엉치. 그리고 다리쪽도 뻐근하고 그러는데요
왜 그런건지 궁금합니다.

어떤분께서는 디스크가 터졌다고 하시는데 그럼 입원하거나 수술받아야 되는거 아닌가요? 걱정돼서 잠도 안와요ㅜㅜ","안녕하세요. 하이닥 정형외과 상담의 신재명입니다.
MRI 사진상으로 보면 제5요추-제1천추간 디스크가 척추관 방향으로 튀어나와
신경을 눌리는 소견을 보이고 있습니다.
따라서 허리 통증과 엉치~다리 쪽으로 통증이 발생할 수 있습니다.
걱정하시는 것처럼 디스크가 터진 소견은 아닙니다.
허리디스크의 치료는 수술이 우선시 되지는 않습니다.
가까운 정형외과에서 진료를 받아보시기를 권해드립니다."
494,뒷목과승모근 뭉침에 목 디스크에서도 팔저린증세 오나요?,"목 디스크끼가 있다고 ct나x레이 에서 판명
증상
새벽 기상시 뒷목 과승모근 뭉침과쑤심
눈충혈
입마름 가슴답답 외팔과손 저림 힘도 없는 느낌

약간 의 디스크 에서도 이런증상 나타날수 있나요?
통증크리닉 재활의학과 정형외과 한의원
치료 진료 해보았으나 별효과 없습니다","안녕하세요. 하이닥 신경외과 상담의 김중권입니다.

상기 증상은 목디스크로도 나타날 수 있지만 정형적이지는 않습니다.
CT도 목디스크 진단을 할 수 있지만 MRI에 비해 정확성이 떨어집니다.
정밀 검사(MRI) 후 상태에 따른 치료를 받는 것이 좋을 것 같습니다."
495,안녕하세요 제가 21살인대 진단을 허리디스크 판단을 받 ...,안녕하세요 제가 21살인대 진단을 허리디스크 판단을 받앗습니다. 제가 일을하다가 다음날에 허리가 끊어 질것같아서 병원을가서 ct촬영을 하고 허리디스크 위험이잇다고 해서 바로 그날 mri를 찍엇습니다. 대기업다녀가지고 회사에서 대신 mri비를내주고 찍고나서 수술을 하자고 햇는데 제가 집안사정이 안좋아서 그렇게는못하고 척추에 주사를 맞고나서 계속약도먹고 물리치료도 5개이상받앗습니다. 그런데 이게 계속 물리치료를 받아도 계속뒷둥 뒷둥 걷고 너무 아파서 죽을것같아여,"안녕하세요, 하이닥 신경외과 상담의 이남 입니다.

요추 디스크 탈출에의한 증상은 급성일 때 아주 심한 통증을 호소할 수 있습니다. 많은 환자에서 보존적치료 (약물, 물리치료 및 주사치료, 신경차단술)로 통증이 조절되면 이러한경우 수술은 필요없습니다.

다만, 보여주신 사진에 언제 수술을 해야 하는가 3번을 보시면 '심한 견딜수 없는 방사통'이라고 되어 있습니다.

이처럼 보존적치료를 해도 전혀 차도가 없거나 통증이 심해 일상생활에 지장이 많은경우 조기 수술적 치료를 고려해볼수 있습니다. 요즘엔 내시경기구의 발달로 많은 범위에서 내시경으로 시술이 가능합니다.

감사합니다."
496,항아리 들다가 허리에 찌릿한 느낌이 지속되는데 허리디스크 일까요?,"선생님 안녕하세요??
저는 25살 남자 키 175에 몸무게 70정도입니다.
제가 한 2주전에 무거운 항아리를 살짝 들다가 허리가 찌릿하는 느낌을 받았습니다..그후 괜찮은듯하면서 살짝식 허리가 아픈느낌이 있습니다..
제가 또 학생이라 하루에 앉아서 생활하는 시간이 대부분입니다..
혹시 그때 찌릿한 허리가 허리디스크일까요??
지금 병원갈 상황도 아니고 걱정만 되네요..
바쁘신데도 읽어주셔서 감사합니다..꽃샘 추위라는데 감기조심하세요~^^","안녕하세요, 하이닥 신경외과 상담의 김중권 입니다.

허리가 불편하다고 해서 무조건 허리 디스크는 아닙니다.
순간적인 관절이나 근육의 긴장도 때문에도 통증이 있을 수 있습니다.

가벼운 스트레칭과 운동을 권유합니다.

감사합니다."
497,남자친구가 군 복무 중에 허리디스크판정을 받았습니다.,남자친구가 현재 군복무 중입니다. 한달전부터 허리에 통증이 있다고 그래서 살짝 삐끗했나보다 하고 생각하고 있었는데 병원에서 MRI 촬영결과 허리디스크 판정을 받았다네요 ㅠㅠ 아직 제대로된 치료는 받지못해서 진통제로 참고 있다고 그러는데 .. 지금은 오른쪽 다리까지 통증이 심하다고 그러네요 ㅠ 앉아있어도 아프고 누워있어도 허리랑 다리에 통증이 있고 걸을때도 절뚝거리면서 걷게 된다는데... 심각한건가요 ??좋아질수있는 방법이 있겠죠 ?? ㅠㅠ 직접 아직 상태를 보지못해서 걱정이 너무 되네요 ㅠㅠ,"안녕하세요, 하이닥 마취통증의학과 상담의 한미애 입니다.

디스크라고 진단받고 진찰결과와 부합된다면
소견서와 진단서를 제출하여
군병원이나 일반병원에 입원하여 휴식하고
주사치료등을 시행하는것이 좋을 것 같습니다.

답변이 도움이 되셨으면 좋겠습니다.
감사합니다."
498,허리mri만 보고 허리디스크 언제 터진지 알 수 있나요?,"제목 그대로

허리 mri만 보고서 허리디스크 언제 터진지 알 수 있나요??","안녕하세요. 하이닥 정형외과 상담의 윤영훈입니다.
MRI상에서 처음 디스크 생긴 부위는 대략적인 급성기 인지 만성기 인지는 알 수 있습니다.
하지만 과거에 디스크 있던 부위는 다시 더 나오더라도 정확한 시기는 알 수 없습니다.
감사합니다."
499,목디스크가 있습니다. 계단 오르내리기 둘다 괜찮은가요?,목디스크가 있습니다 계단오르기내리기둘다괜찮은가요,"안녕하세요, 하이닥 신경외과 상담의 최승현 입니다.

목디스크의 정도에 따라 다르겠습니다만, 통증이 아주 심하다면 바닥을 내려다 보는 것 자체가 힘드실 수도 있으니 불가피하게 계단을 이용시에는 난간을 잡고 이동하시기를 바랍니다.

통증이 심하지 않다면 계단 오르내리기는 별로 상관 없을 것으로 사료됩니다. 계단을 오르내리는 것 자체가 문제가 아니라, 바닥이나 위쪽을 봐야하니 고개를 숙이거나 올리고 다닐 때 통증이 문제이겠지요. 상황에 따라 다르다고 말씀드릴 수 밖에 없겠습니다.

감사합니다."
500,"허리통증으로 인한, 디스크나 대장,자궁질환 의심","- 상담내용 :

안녕하세요. 수고하십니다.

요근래 오래 서있거나,오래 걸었다가 굽힐때  왼쪽 허리부근에 통증이 있습니다.
허리를 세우고 있다가 숙일때 통증이 있고,(펼때는 안아픔 숙일때만 아파요.심하게.)숙일때도 아픈 각도가 정해져 있어요.
그 각도 전후로는 아프지 않고, 그 각도를 지날때는 심하게 아픕니다. 왼쪽 허리 바로 아래 골반 안쪽과 바로 그 위 척추 바로 옆 부근이 아픕니다.

허리관련 질환이라고 생각하기 쉬운데, 아무래도 아픈 부위가 생리직전에 허리아픈
그 부근하고 똑같아서 혹시 자궁질환이 아닌가 의심도 되고, 또 한편으로는 생리전
허리아픈 후 변의가 강해지고, 변을 굉장히 시원하게 봤었기 때문에 대장질환이
아닌가도 의심됩니다.

요근래 허리 아플때 변의가 강해지더라구요..생리직전처럼...

한두달 전쯤에 혈변과 점액변을 번갈아 봤었고, 지금은 변도 잘 보고 출혈도 없는데,
허리 뒷부근 골반쪽 자극해 주면서 변의가 생기고 변을 잘봤거든요.
지금 허리아플때 부위가 딱 변의가 생기는 부근이라
여러모로 대장질환도 의심이 됩니다

지금 제 증상으로는 어느과를 가서 검사를 해야할지도 애매하기 때문에
의사선생님의 의견을 듣고 싶네요.

생리직전 아픈부근(왼쪽 뒷 척추옆 허리골반)와 오래서있거나 걸은 후 숙일때 아픈 부근 (시간이 지나면 아픈증상은 사라짐)과 마사지나 자극을 주어 변의가 생기는 부근이 아주 정확하게 일치합니다. 디스크관련 질환일까요 아니면 자궁이나 대장관련 질환일까요

답변 주시면 감사하겠습니다,","전문의 고완규입니다.

고생이 많으신것 같네요.
지금  허리 디스크 질환이 의심되긴 하지만 진료를 보기 전엔 단정할 수는 없습니다.

장도 않 좋으신것 같고 자궁쪽도 검사가 필요하신 듯합니다.
그러므로 다 같이 보시는 것이 좋습니다.
여러부분이 증상이 동시에도 올 수가 있습니다.
또 병변부위가 허리신경을 누를 수도 있고 해서 서로 서로 영향을 주기도 합니다.

항상 건강하시길 기원해드립니다.
감사합니다 ."
501,허리가 아파서 병원에가니 허리디스크 라고합니다 좋은 운 ...,허리가 아파서 병원에가니 허리디스크 라고합니다 좋은 운동법 알려 주세요 나이52 성별 여 키 160 몸무게 75키로 하루 종일 앉아서 근무하고 운동은 두달전부터 하루에 만보씩 걷고있는데 다리가 너무붓고 아파서 센시아 히루에 두알씩 먹고 있습니다~~,"안녕하세요, 하이닥 재활의학과 상담의 김재호 입니다.

사무직으로 하루 종일 앉아서 근무하실 때, 상체의 모든 무게를 허리 디스크-관절-근육이 부담을 해야 합니다.

운동을 하시려는 생각은 훌륭합니다. 그런데 하루에 만보씩 걸어서 '다리가 너무' 붓고 아프시기 때문에 무작정 남들이 허리에 좋다는 운동, 근력강화 운동을 따라하시기 보다 지금부터 허리에 나쁜 자세는 피하고, 좋은 자세와 습관을 유지하는 등, 허리를 관리하여 심한 요통에서 해방되십시오. 한창이신 52세이신데 지금부터 관리하지 않으시면 앞으로 허리통증으로 고생하실 가능성이 많습니다.

제일 '좋은 운동법'은 '수영장(물속)에서 걷기'입니다. 물속에서 저항이 줄기 때문입니다. 눈치채셨는지 모르겠지만, 체중은 줄이셔야 합니다.
식사든, 운동이든, 약이든 요요현상 없게! 급하게 빼지 마시고!! '한 달에 0.5kg!!!' 감량한다고 생각하십시오. 그래도 1년이면 최소 5kg, 2년동안 최소 10kg을 줄이는 것입니다.

일반적인 허리디스크에 좋은 운동법은 다음과 같습니다.

우선 '맥켄지 신전 운동'으로 요추전만을 회복하십시오. 그리고 'abdominal bracing' 훈련을 하십시오. 그 다음 'abdominal bracing' 상태로 일상 생활을 하십시오.

충분히 훈련이 되시면, 그 다음 '코어근육 강화운동'을 하셔도 됩니다만, 빨리 진행하실 필요는 없습니다. 왜냐하면 단순 걷기 만으로 다리가 아픈 것은 요추전만과 'abdomianl bracing' 훈련이 제대로 안 되어 바른 자세로 걷지 않으실 수도 있고, 그리고 다리가 많이 부으시면 디스크외에 다른 질병은 없는지 ""내과 진료'를 받아보실 것을 추천드립니다!

내과적인 큰 이상이 없다면, 주3회 걷기, 수영, 자전거 등의 유산소운동과 주2회 정도의 근력운동을 하십시오. 다만, 바른자세 유지와 바르게 걷기가 안되는 상태에서는 무리한 근력강화 운동을 삼가는게 바람직합니다.

어떤 운동을 하시는 중간이나 이후 통증/다리 저림이 있으면 피하시고, 척추관절 전문 재활의학과, 정형외과, 신경외과 선생님의 진료를 받으시는 것을 추천드립니다.

(구체적인 운동법이나 자세는, 따옴표부분을 검색해서 글로 적은 걸 이해하시기 보다 직접 보시면서 해보셔야 합니다.)

감사합니다."
502,L1-2번 디스크 부분파열 이라고 합니다,"4개월전 정비공장 검사장에서 다행이도 옆으로 떨어져서 가까운 정형외과에 x-ray 검사 뼈에 골절은 없었습니다.이후 허리통증이 심하여 통증의학과에서 통증주사를 2번 맞았습니다.통증이 감소되어 만보걷기,수영등 뱃살빼기+유산소 운동을 꾸준히 하였죠.간간히 베드민턴하다 허리가 아파 통증의학과 가서 통증주사 1번 받았구요. 그리고 지난주 수영장에서 삐긋하는바람에 금요일 통증주사를 한번받았는데도 통증이 심해 병원에 mir검사한바 L1-2번 디스크 부분파열 이라고 합니다.현재 프롤로테라피 주사요범 치료하고 있습니다.
수술은 안해도 경과를 지켜보자고 하시는데 걱정이 됩니다.
병원 퇴원후 어떻게 대비해야하는지도 모르겠습니다.조언 부탁드립니다.","안녕하세요, 하이닥 정형외과 상담의 이제성 입니다.
골절은 없었으나 추락으로 인해 디스크 사이 공간이 눌려 신경을 압박하고 있는것으로 보입니다.
보통의 경우는 부분파열은 시간이 지나면 자연히 흡수되어 좋아지는 경우가 많으니, 이미 하고 계신 치료를 계속 받아 보시고 무리한 활동이나 짐드는일은 줄이시고 허리 근력 강화 운동을 지속적으로 해주시면 도움이 됩니다.
특히 엎드려서 양다리를 뒤로 들거나 상체를 들어주는 운동을 자주 해주시면 좋습니다."
503,목디스크 초기 입니다.잠을 잘못 자면 왼쪽 어깨하고 ...,"목디스크 초기 입니다.
잠을 잘못 자면 왼쪽 어깨하고 목 (승모근) 쪽이 많이 아픕니다. 2~3개월 너무 아프면 근육 주사를 맞고 있습니다. 한달에 2번 정도는 마사지샾을 가고여.
1년전부터 베게도 바꾸어 몇달 정도는 괜찮은듯 했는데..
매번 비슷 하게 아파 옵니다. 의사 말로는 어깨 근육은 괜찮은데 목 때문 이라고 하는데....
43세. 남자. 177mm. 몸무게 85kg. 다른건 모두 정상인데 콜레스트롤. 중성지방 수치가 평균보다 조금 높습니다.
운동은 일주일에 3~5번 정도 골프 치는 정도 이며
술은 업무 때문에 일주일에 4~5번
흡연은 하루에 10개피 정도 합니다","안녕하세요, 하이닥 마취통증의학과 상담의 박재홍 입니다.

운동 자세 교정, 보전적 치료 및 스트레칭 등으로 해결이 되지 않는 특정 부위 지속적인 경추통은 원인 감별이 가장 중요합니다. 즉 자기공명 촬영술 등을 이용해 목의 상태나, 디스크 유무, 추간관절의 이상 확인, 일자목 등의 점검이 필요합니다.

원인이 감별된 이후 신경치료나 교정 등의 과정이 필요할 수 있습니다. 물론 심각도에 따라 그 이상의 치료도 고려해봐야 합니다. 가까운 척추전문 병원 내원하셔서 상담 받으시길 권유합니다.

감사합니다."
504,"2010,2013년도에 허리디스크 수술을 했어요 헬스장 ...","2010,2013년도에 허리디스크 수술을 했어요 헬스장에서 걷는것과 웨이트하려고하는데 허리무리가지 안게 운동하려면 어떤식으로 운동해야될까요 그리고 식단은 어떻게 먹어야 효과적일까요","안녕하세요, 하이닥 운동상담사 김정현 입니다.

허리디스크의 재활운동 순서는 다음과 같습니다.

1. 스트레칭 - 근육을 부드럽게 풀어주고 짧아진 근육을 늘려주는 스트레칭을 온 몸 전신의 근육에 해주는 것이 좋습니다. 스트레칭이 잘되면 통증이 줄어들고 회복이 빨라지며 몸이 편안해 집니다.

2. 코어활성화 - 척추의 정상적인 위치를 잡아주는 코어기능을 활성화 시켜주는 운동입니다. 척추의 안정성을 높이고 자세교정에 도움이 됩니다.

3. 걷기 및 근육강화와 밸런스 운동 - 바른 자세로 걷기를 시작할 단계입니다. 더불어 약화된 근육을 강화시키면서 밸런스를 맞춰나가는 운동을 할 시기입니다.

4. 기능성운동 - 서서 몸의 형응성을 높여주는 다양한 동작을 훈련하는 시기입니다.

운동의 팁 : 절대 통증없이 낮은 강도로 시작하시고 , 오래걸리더라도 서서히 강도를 높이셔야 합니다. 동작의 속도는 천천히 할수록 효과가 좋습니다.

많은 분들이 몸에 맞지 않는 강도로 운동을 해서 부상을 입거나 효과를 보지 못하는 경우가 많습니다. 그럴때는 운동처방사 국가자격 '건강운동관리사'에게 배워서 하는 것이 좋습니다.

식단관리 방법

1. 자신의 1일소모칼로리를 규칙적으로 3끼에 나눠서 섭취하라 - 추가로 운동을 한 만큼만 살이 빠지는거죠.
이렇게 해야 건강을 해치지 않고 요요가 없습니다.
2. 천천히 오래 씹어서 15분 이상 식사하자.
3. 가공식품 섭취를 줄이자.
4. 자극적인 음식을 줄이자.
5. 충분한 수분을 섭취하자.
6. 잠들기 3시간 전에는 음식섭취를 삼가하자.

감사합니다."
505,허리디스크 수술을 했는데 지금도 허리가 안좋습니다.운 ...,"허리디스크 수술을 했는데 지금도 허리가 안좋습니다.
운동을 해서 허리강화를 해야할거 같은데 헬스장에서 어떤 운동을 위주로 해야할까요?","안녕하세요, 하이닥 운동상담사 박은경 입니다.

허리 디스크 수술을 하신 경우에는 초반에 침상 휴식을 많이 해야하기 때문에 몸통 주변의 모든 근육들이 더욱 약해지기 쉽습니다. 초반에는 천천히 걸으시면서 전신 운동을 실시하시면서 허리 주변의 긴장된 근육들을 이완시키는 스트레칭 운동을 권장합니다. 스트레칭이 쉬워지면 추후에 복부와 허리의 근력운동이 추가되어야 합니다.

구체적인 허리 스트레칭과 근력운동은 다음과 같습니다.

허리 근육 스트레칭 - 1일 2회 실시(오전/오후)/숨을 참지 않는다/반동을 주지 않는다/ 통증이 발생하는 동작은 제외합니다.
- 전신 뻗기
- 누워서 한발 허벅지 깍지껴서 가슴으로 당기기
- 허리 지면 누르기(양무릎을 세우고 누워서 허리로 바닥을 누른다)
- 엉덩이 들기(누워서 양무릎을 세우고 엉덩이를 든다)
- 업드려서 팔꿈치 굽히고 상체 뒤로 젖히기
- 무릎을 꿇고 고양이/말등
- 앉아서 허리 숙이기
- 앉아서 양발 붙이고 허리 앞으로 숙이기

허리와 복부 근력운동 - 주 3일 이상 실시
- 누워서 양 무릎 세우고 반만 상체 일으켜서 멈추기 10초 3세트
- 누워서 양 무릎 세우고 반만 상체 일으켜 대각선으로 멈추기 10초 3세트
- 업드려서 업드려서 오른손/ 왼발 들기-10초 3세트

제 답변이 조금이나마 도움이 되셨기를 바랍니다. 감사합니다."
506,허리디스크 제가 제대로 알고 있는 것 맞는지요,"저는 허리디스크를 8년 전에 진단 받았고요.
심한게 아니라 초기라고 진단받고 수술은 필요없다고 해서 근력 강화와 물리치료로 보존하면서
지금까지 지냈는데요.
지금은 그렇게 무리하지 않는 한 허리 통증 없이 살고 있습니다.
다만 예나 지금이나 전문가라는 사람들끼리도 '인터넷'이라는 공간에서는 너무 정보가 상이해서
누구는 완치가 된다 누구는 안된다 식으로 너무 범람해서 혼란스럽네요.

단순히 홍보를 위한 지식인의 댓글들, 블로그 글들 보다는 의사선생님들이 전문적으로 운영하는
곳에서 물어보고 싶어서 글을 쓰게됐습니다.

제가 알고 있는 사실에 대해 나열할테니 잘못된 부분이 있으면 조언 부탁드립니다.

1. 추간판의 손상으로 인해 빠져나온 수핵이나 파열된 부분은 자연적으로 원상태로 돌아가지 않는다.
- 시간이 경과해 몸의 적응력으로 인해 통증이 대부분 완화될수는 있어도 파열자체가 자동 복구 되지않는다.
2. 그래서 의사들이 말하는 '완치'라는 개념은 사실 추간판이 손상되기전을 100퍼센트 상태라고 봤을때
그 100퍼센트로 돌아갔다는 의미라기 보다는 디스크로 인해 시달리는 통증이 사라지고 일상생활이
가능하다는 의미로 쓰는 말이다.
3. 그래서 재발을 방지하는 목적으로 보존요법과 근력강화를 게을리하지 말아야한다.

이게 제가 알고 있던 허리 디스크의 상식인데
간혹 이런 반박을 당하기도 합니다.
누구누구는 허리아파서 수술했는데 지금 하는 일 잘만하더라 무거운것도 잘만들더라
그냥 디스크에 대한 몰이해로 절 공격하는거구나 하고 무시하려고했는데
'나도 허리디스크로 수술했는데' 지금은 축구도 잘하고 다시 일상생활 한다.
라고 말하는 사람을 만나니까
저도 한마디 했죠. 넌 디스크를 앓아봤고 수술까지 해봤다는 녀석이
내 디스크는 사소한것처럼 말하는게 어이없고
나 또한 축구정도는 해도 아무렇지도 않다. 무거운것도 급하게 반복해서 나르는 일 아니면 멀쩡하다
하지만 어떤 의사든 네가 완치라고 말하고 매일 쉬지못하고 반복적으로 허리쓰는 막노동을 권하진 않는다.

의사 선생님들은.. 제가 알고 있던 디스크 완치의 개념이 잘못됐다고 보시나요?
정말로 저 말대로 수술만 하고 완치했으면 추간판은 손상되기 전 상태가 아닌데도 '완치'니까
막말로 알바 대부분이 며칠하지도 못하고 도망간다는 택배상하차 같은거 매일매일 해도 끄떡없다고 보시는지?","안녕하세요, 하이닥 재활의학과 상담의 최필순 입니다.

1. 추간판 손상은 이전 손상전으로 완벽히 돌아가지는 않습니다.
통증을 적응해서 덜 아픈 것 이 아니라 병변 부위의 호전(예, 염증의 감소 및 수핵의 수분 증발로
사이즈 감소 등 )으로 증상의 호전이 있을 수 있습니다.

2. 완치의 개념을 어떻게 보느냐에 따라 다른데.. 파열전과 같이 통증이 없는 상태를 기준으로 한다면
이전과 같은 생활을 불편감 없이 지내게 하는 방법(예 수술이나 주사치료등의 보전적 치료) 를 통해 가능합니다.
하지만 구조적으로의 완치는 아닐수 있습니다.

3. 맞습니다. 장기적으로는 보존요법과 근력강화를 꾸준히 해야합니다.

--------------------------------------------------------------------------------------------------------
수술 혹은 디스크 질환 진단을 받은 분이면 허리에 무리가 가는 운동이나 일 등을 피하는 것이
재발방지에 도움이 됩니다.


감사합니다."
507,허리디스크 mri,"안녕하세요
디스크 진단과 함께 mri 단계로 넘어가서
결론은 4-5번 약 43%정도 눌려있다고 하는데
제가 처음 찍는 mri에 긴장되고
호흡불안정이나 경직된 상태에서 찍었는지
영상 퀄리티가 좋지않다고 하더군요

혹시 경직된 상태에서
척추쪽에 저도 모르게 힘이 들어간 상태로 찍었다는지 등으로
신경눌림이 더 심한상태로 나왔는지 궁금합니다.","안녕하세요. 하이닥 신경외과 상담의 한홍준입니다.

MR상으로 어떻게 측정을 해서 43%가 눌렸다고 하였는지는 모르겠지만, 꽤 눌린 상태로 예상됩니다.
궁금해서 올린 질문에 대한 답변은 아무리 힘이 들어간 상태로 찍었다 하더라도 그로 인한 신경 압박 소견이
더 심하게 보일 가능성은 없다고 판단됩니다."
508,21살 허리디스크 환자인데 꼭 답변 부탁드려요 절실합니다.,"올해 3월말에 고중량 스쿼트와 데드리프트 도중 허리통증이 심해져 아파했는데, 그 당시에는 바보같이 쉬어서 좀 괜찮아지면 또 운동해서 아파지고 낫고를 반복했습니다. 그러다 5월에 mri촬영 후 5,6번 디스크 탈출 진단 받았구요. 그 뒤에도 정신못차리고 쉬고 또 운동해서 아프고 쉬고 아프고를 반복했습니다. 좌골신경통에 방사통 다 있었구요 한쪽만 아프다기보다는 양쪽다리가 매일 번갈아가며 통증이 있었습니다. 처음 다쳤을때부터 허리에 안좋은자세는 한적없고 평소 생활습관은 전혀 문제없습니다. 다시 아프게됐던 운동들도 예전같은 고중량운동이 아니라 팔굽혀펴기, 턱걸이, 플랭크 같은것들었죠. 근데 그런것들만 해도 허리에 부담이됐는지 아파서 몇번하고 말았습니다.

우선 결론은 이대로가면 인생 망할것같아서 9월말부터 아무것도 하지말고 하루에 안아픈선에서 걷기만 30분내외로 하자 결심하고 매일 하는중인데 확실히 엄청좋아졌습니다. 다리까지 찌릿하게 뻗치는 방사통도 거의사라졌고 있어봐야 3~4일에 한번느낄까말까입니다. 근데 문제는 허리부터 다리가 좀 시립니다. 쑤신다고 표현해야 맞을까요, 그것도 아침과 오전에요. 일상생활하거나 걷는데는 전혀 아무지장없습니다. 그리고 아침과 오전 조금지나면 통증이 없어지고 정말 괜찮아져요. 이게 통증보다는 허리가 매우 불편하고 불쾌하다고 표현하는게 맞는것같습니다. 움직이기 불편하기보다는 그냥 그 불편한 저리고시리는 감각이 아침과 오전에 발생하고 특히 어제 날씨가 급격히 추워진 시점부터 더하네요.

예전보다 통증들은 훨씬 좋아졌지만 지금 느끼는 증상들이 계속 걷기열심히 하고 시간지나면 나아지는것인지 아니면 병원가서 스테로이드 주사라도 맞아야하는지 너무고민입니다. 지금상태에서 어떻게해야할까요? 평소에 허리에 무리가는 자세나 행동 전혀없고 앉는것도 30분간격으로 일어나서 스트레칭 꼭 해줍니다. 허리구부리는 스트레칭 전혀 안하구요. 그냥 계속 기다려볼지 아니면 병원가서 뭐라도 해야할지 질문드립니다. 전보다는 나아졌지만 이상태가 평생 지속될까봐 너무 무섭고 두려워요.
첨부파일은 올해 5월에 찍은 mri입니다.","안녕하세요. 하이닥 정형외과 상담의 윤영훈입니다.
5번요추 및 1번 천추 사이 디스크 소견 보입니다.
중앙과 좌측 후관절을 걸쳐서 나와 있습니다.
보통 디스크 파열시 리모델링이 대략 3개월정도 걸립니다.
통증 시에는 신경주사 맞아도 됩니다.
만약 계속 통증 지속되면 MRI 재시행하거나 시술등을 고려해볼수 있습니다
감사합니다."
509,"목디스크 4,5번 진단받은지 2년정도...","목디스크 4,5번 진단받은지 2년정도가
지났습니다. 진단초기보다 현재는 두통,
어지러움, 오른쪽팔에 피가 잘 순환되지
않는증상(손바닥에 얼룩덜룩한 하얀점이
생김), 팔저림(심할때는 팔꿈치부터 찢어
질거같음) 이 진행되고 있습니다.

누워있을때 두통, 어지러움이 적다보니
뇌혈류검사도 받아보았지만 이상소견은
없습니다.

한의원에서는 사각근을 지나는 신경이
눌려서 통증이 발생되는것같다고 하는데

팔이 아파지면 물건도 잘떨어뜨릴정도로
힘이 빠지고 어떻게 해야될지 모르겠습니다

도수치료, 충격파, 물치..효과가 크지않는데
어떤병원을 가야되는 증상일까요ㅠ","안녕하세요, 하이닥 신경외과상담의 최귀현 입니다.

목디스크 증상이 두드러지나 다른 원인도 있을 수 있습니다.
우선적으로 척추전문병원을 찾으시어 진료상담 받아보시길 권합니다.

빠른 회복을 기원하겠습니다."
510,허리디스크 증상도 있고 체형이 약간 비뚤어진듯합니다요 ...,"허리디스크 증상도 있고 체형이 약간 비뚤어진듯합니다
요즘 허리를 위해 자전거 헬스 운동을 열심히 하는데 병원상담과 치료를 병행하면서 운동하는게 좋을듯 해서요
그런데 무슨과로 가야할지 모르겠습니다

어느 병원으로 가야하나요?

한의원 침을 맞아도 효과가있을까요?","안녕하세요, 하이닥 운동상담사 박은경 입니다.

척추는 목 뒤에서부터 엉덩이 뼈까지 이어져 있습니다. 디스크돌출이나 요통은 뼈와 뼈 사이에 있는 디스크가 여러 가지 이유로 인하여 압력이 가해서 돌출되거나 주변 인대와 근육에 염증 및 염좌로 인해 통증이 유발될 수 있습니다.

따라서, 척추 기립근을 훈련시켜서 척추가 잘 서 있을 수 있도록 도와준다면 압력이 줄어들기 때문에 통증 유발을 완화시키는 데에 도움을 줄 수 있습니다.

고정식 자전거는 허리 근육을 운동하는 데에도 도움이 될 수 있지만 척추기립근을 집중적으로 근력강화시키는 운동이 더욱 필요할 것으로 사료됩니다. 통증이 지속된다면 정형외과 척추전문의와 만나 상담을 받아보시고, 다음의 운동을 꾸준히 시행해 주시기 바랍니다.

구체적인 허리 스트레칭과 근력운동은 다음과 같습니다.

스트레칭 - 1일 2회 실시(오전/오후) / 숨을 참지 않는다. / 반동을 주지 않는다/ 통증이 발생하는 동작은 제외합니다.
- 전신 뻗기
- 누워서 한발 허벅지 깍지껴서 가슴으로 당기기
- 허리 지면 누르기(양무릎을 세우고 누워서 허리로 바닥을 누른다)
- 엉덩이 들기(누워서 양무릎을 세우고 엉덩이를 든다)
- 업드려서 팔꿈치 굽히고 상체 뒤로 젖히기
- 무릎을 꿇고 고양이/말등
- 앉아서 허리 숙이기
- 앉아서 양발 붙이고 허리 앞으로 숙이기

허리와 복부 근력운동 - 주 3일 이상 실시
- 누워서 양 무릎 세우고 반만 상체 일으켜서 멈추기 10초 3세트
- 누워서 양 무릎 세우고 반만 상체 일으켜 대각선으로 멈추기 10초 3세트
- 업드려서 업드려서 오른손/ 왼발 들기-10초 3세트

제 답변이 조금이나마 도움이 되셨기 바랍니다. 감사합니다."
511,허리디스크가 상당히 심하고아픕니다 180에 115정도됩 ...,허리디스크가 상당히 심하고아픕니다 180에 115정도됩니다 헬스해서 운동했었구요 4학년때부터 운동그만두고 100에서 쪄가면서 안아프다가 운동관두고 허리가아픈대요 살빼면 통증이 없어질까요?,"안녕하세요, 하이닥 한방과 상담의 문상현 입니다.

180cm 115kg에 요통이 있으시면 살을 반드시 빼야겠습니다.

체중으로 인한 부하를 줄여야하기도 하지만,
복부비만이 증가할수록 요추의 전만이 증가하면서
디스크 및 후관절에 부담이 증가하기 때문입니다.
그리고, 비만의 원인인 습담과 식적 등이 요통의 원인이 될 수 있으니
요통의 치료에서 체중감량은 필수적입니다.

자세한 내용은 가까운 한의원에서 진료를 받아보시길 바랍니다."
